Ticker,Avg Return,Expected Return,Beta,20-Year Risk adj,Market Cap,Sector
NWLI,0.0737122876550822,0.085698,0.714,2.4741023168272793,1810483456,Financial Services
NWN,0.0002950481231009938,0.077148,0.564,1.7892808258319959,1356842624,Utilities
NWPX,-0.014097599362405289,0.10222799999999999,1.004,3.5793017786526997,330185824,Industrials
NWS,0.0627045101899002,0.123717,1.381,4.993081872769612,15972963328,Communication Services
NWSA,0.05637303248325587,0.123717,1.381,4.993081872769612,15922525184,Communication Services
NX,0.057791391029932804,0.123261,1.373,4.961482632861541,934437568,Industrials
NXC,0.015497791838563701,0.060903,0.279,-0.5358126913028853,82264280,Financial Services
NXDT,-0.20021645654986509,0.10524899999999998,1.057,3.7727436471091718,206184160,Real Estate
NXE,0.3776071162930783,0.14817,1.81,6.873889634363919,3985962752,Energy
NXJ,0.030436329017660357,0.072987,0.491,1.384620393895418,501392064,Financial Services
NXN,0.014685351673117575,0.061929,0.297,-0.2889249378616097,45607220,Financial Services
NXP,0.031162658805343524,0.063468,0.324,0.03681918484509808,689348416,Financial Services
NXPI,0.15610893671468662,0.13107,1.51,5.517597909816644,67758821376,Technology
NXPL,-0.6009643358260139,0.11613599999999999,1.248,4.479450862902233,21401334,Technology
NXST,0.1558737113734059,0.128733,1.469,5.347654910265802,5246218240,Communication Services
NYCB,-0.11223082295808451,0.10028999999999999,0.97,3.454997092326166,3203916800,Financial Services
NYMT,-0.1357065898180797,0.15597899999999998,1.947,7.572365828357702,539156288,Real Estate
NYT,0.1339584874424251,0.10439399999999999,1.042,3.7179895501649027,8266486784,Communication Services
NZF,0.03359458032998264,0.079428,0.604,1.9869521914940225,2402239488,Financial Services
O,0.05630574159275836,0.09914999999999999,0.95,3.381658085600404,45654683648,Real Estate
OBE,-0.19617683774675365,0.18105899999999997,2.387,10.254385001655786,583283520,Energy
OBLG,-0.5064869243531364,0.23093399999999997,3.262,18.50701336925075,5211781,Technology
OBT,0.09617831923520748,0.068655,0.415,0.8719008778360169,282024384,Financial Services
OC,0.17254288360942982,0.128163,1.459,5.306682967568551,14893651968,Industrials
OCC,-0.028873898295472045,0.070137,0.441,1.0609791056001265,22177868,Technology
OCFC,0.014341105843040491,0.10274099999999999,1.013,3.612158624561686,893032320,Financial Services
OCSL,-0.018380187012506655,0.109467,1.131,4.043786430070516,1531872640,Financial Services
OCUP,-0.4290338118501983,0.06591899999999999,0.367,0.472054416697428,39404784,Healthcare
ODC,0.09984147699994605,0.084045,0.685,2.3519558595518597,467781728,Basic Materials
ODFL,0.24168373562252743,0.10342499999999999,1.025,3.655953504657957,37887983616,Industrials
ODP,-0.019909756066421203,0.135459,1.587,5.845832952751584,1419643264,Consumer Cyclical
ODV,-0.26444121900680106,0.107928,1.104,3.9446402591184575,159879296,Basic Materials
OESX,-0.11471892477179257,0.136656,1.608,5.9375429196758525,40058272,Industrials
OFG,0.09164496552907764,0.107016,1.088,3.8860432505058404,1744416768,Financial Services
OFIX,-0.08961549381245681,0.105933,1.069,3.816572857882119,505894944,Healthcare
OFLX,0.11444990191136717,0.065178,0.354,0.34951505310088643,508449888,Industrials
OFS,0.05070353309957132,0.14731499999999997,1.795,6.800720565675923,119243088,Financial Services
OGE,0.026353777921702015,0.08638199999999999,0.726,2.5236193257619064,7135498240,Utilities
OGEN,-0.5136847275662968,0.07777499999999998,0.575,1.845055817046018,5524883,Healthcare
OGS,0.07247531866946333,0.081822,0.646,2.1811972310313887,3557083904,Utilities
OHI,0.05142663054535346,0.09869399999999999,0.942,3.35225840383618,8585499136,Real Estate
OI,-0.10572878915700679,0.11761799999999999,1.274,4.578063105722626,1711384704,Consumer Cyclical
OIA,0.029064211750017943,0.08598299999999999,0.719,2.494802554064283,296109344,Financial Services
OII,-0.10559120017495904,0.183624,2.432,10.573154163467256,2330932992,Energy
OIS,-0.2365028284765075,0.19644899999999998,2.657,12.314492050949086,278051808,Energy
OKE,0.07080585649806648,0.137112,1.616,5.972738566943957,47129493504,Energy
OLB,-0.37183163321861523,0.136371,1.603,5.91561855062384,5159054,Technology
OLED,0.2176425238098445,0.12879,1.47,5.351762186787438,9847965696,Technology
OLN,0.08880822261942489,0.128106,1.458,5.3025957894131945,5688022528,Basic Materials
OLP,0.06301177133137803,0.12354599999999999,1.378,4.981220487921505,473645888,Real Estate
OMAB,0.10192642136014607,0.10296899999999999,1.017,3.626758247983072,3353523456,Industrials
OMC,0.04738732086626363,0.100746,0.978,3.4842797354843493,17427267584,Communication Services
OMCL,-0.0058235131218402625,0.09293699999999999,0.841,2.9757139191472866,1206410368,Healthcare
OMER,-0.13076086447833057,0.12234899999999999,1.357,4.898578480592,228879600,Healthcare
OMEX,-0.12179378663476559,0.060675,0.275,-0.594490604066012,102359816,Industrials
OMF,0.10906107842782498,0.135801,1.593,5.87193647223662,5753228288,Financial Services
OMI,-0.07313041404554532,0.06329699999999999,0.321,0.002916339152000793,1051100288,Healthcare
ON,0.22455722017378021,0.142641,1.713,6.411423690694404,29195544576,Technology
ONB,0.041229302104992316,0.092025,0.825,2.914727894254607,5336385024,Financial Services
ONCT,-0.4224432463451706,0.123717,1.381,4.993081872769612,22759632,Healthcare
ONCY,-0.21905091399860066,0.12462899999999999,1.397,5.056583056246892,76865944,Healthcare
ONIT,-0.27084198715672014,0.15512399999999998,1.932,7.493122499911623,184385136,Financial Services
ONVO,-0.40819199336243484,0.083703,0.679,2.3262035034395456,10997302,Healthcare
OPBK,0.017814891750627115,0.08262,0.66,2.243445841195436,139094528,Financial Services
OPCH,-0.016471863928390063,0.11944199999999999,1.306,4.700546878133777,4858157568,Healthcare
OPHC,-0.1012149370818094,0.06489299999999999,0.349,0.3004510502824643,41429728,Financial Services
OPI,-0.27923066544552577,0.111291,1.163,4.161843268402182,97987296,Real Estate
OPK,-0.1764544896780319,0.145206,1.758,6.622862641201355,878209920,Healthcare
OPOF,0.00948724890710917,0.061871999999999996,0.296,-0.3019571077818359,72834864,Financial Services
OPRX,0.08091149744984993,0.11813099999999999,1.283,4.612382797846546,188544336,Healthcare
OPTT,-0.5352021552384838,0.16458599999999998,2.098,8.411331476780118,9514176,Industrials
OPXS,-0.049168579423052305,0.061814999999999995,0.295,-0.31506530005365413,48654952,Industrials
OPY,0.09230589009547474,0.110607,1.151,4.117492696860322,487425504,Financial Services
ORA,0.10630549698792358,0.07521,0.53,1.6089889935009611,4476643328,Utilities
ORAN,-0.009109349434917258,0.052239,0.127,-5.06250083617216,26903554048,Communication Services
ORC,-0.16548808609153154,0.150507,1.851,7.0771148260435535,527701408,Real Estate
ORCL,0.14519015507317645,0.10245599999999999,1.008,3.593906346452099,386316435456,Technology
ORGS,-0.1928215673761391,0.11351399999999999,1.202,4.306749654581277,29932726,Healthcare
ORI,0.11911602037612012,0.09516,0.88,3.122580801748706,8377892864,Financial Services
ORLY,0.2163526770520976,0.095673,0.889,3.156169470794888,62275801088,Consumer Cyclical
ORMP,-0.12240558684572422,0.14703,1.79,6.776468792499888,108885456,Healthcare
ORN,-0.013110708845094687,0.09401999999999999,0.86,3.0475531399950917,316729920,Industrials
ORRF,0.06511614852814396,0.09607199999999999,0.896,3.1822268757512107,281632800,Financial Services
OSBC,0.12071132458009348,0.10661699999999999,1.081,3.8604363665625674,648467392,Financial Services
OSIS,0.07972729943459567,0.107985,1.105,3.948306040993294,2389716224,Technology
OSK,0.08026533969890393,0.116934,1.262,4.532453509014298,6892621824,Industrials
OSPN,0.01052203115594108,0.08871899999999999,0.767,2.688954079067692,487450048,Technology
OSUR,-0.06607797642033741,0.05326499999999999,0.145,-4.058205826662299,312108224,Healthcare
OTEX,0.036167559306003794,0.109068,1.124,4.0180456419845685,8064455680,Technology
OTRK,-0.44110595284953624,0.19525199999999998,2.636,12.140924280691396,9756569,Healthcare
OTTR,0.1421008687583678,0.07697699999999999,0.561,1.7738664017547803,3663359488,Utilities
OUT,-0.035914992975998095,0.154497,1.921,7.435457809228359,2325721856,Real Estate
OVBC,0.01154030210753243,0.049845,0.085,-9.014575169500256,94674984,Financial Services
OVLY,0.107296061369474,0.064722,0.346,0.2704648614425947,202552128,Financial Services
OVV,-0.07635274444846396,0.19319999999999998,2.6,11.848882808032894,12433304576,Energy
OXBR,-0.049831823425066535,0.100575,0.975,3.4733017881290063,14536118,Financial Services
OXLC,0.01609954876266939,0.11009399999999998,1.142,4.0842938604722345,1438019968,Financial Services
OXM,0.051845719131832446,0.133065,1.545,5.665274035224799,1533935744,Consumer Cyclical
OXSQ,-0.0106308179817175,0.108042,1.106,3.951972263457525,175580912,Financial Services
OXY,-0.014989635064947437,0.136542,1.606,5.928766469567433,55583272960,Energy
OZK,0.03717956508265652,0.112659,1.187,4.250867795814426,4520191488,Financial Services
PAA,-0.0597015632934238,0.134946,1.578,5.806824783587654,12472053760,Energy
PAAS,0.042651294993676814,0.121608,1.344,4.847750092739783,7354216448,Basic Materials
PAC,0.12092955858505472,0.10553399999999999,1.062,3.791002306604731,8227459072,Industrials
PACB,-0.14467843258837243,0.15934199999999998,2.006,7.891052921388845,370404160,Healthcare
PAG,0.1438690159840763,0.11294399999999999,1.192,4.269473365337025,9906831360,Consumer Cyclical
PAGP,-0.08844319417498259,0.13163999999999998,1.52,5.559540284154751,4343650304,Energy
PAHC,-0.0076084549462476225,0.07891499999999999,0.595,1.9436652806677261,696661952,Healthcare
PAI,0.022689412445646484,0.074982,0.526,1.5869102005305316,114511960,Financial Services
PALI,-0.7513292748638241,0.11858699999999998,1.291,4.64297260496859,4279357,Healthcare
PALT,-0.10016184135833572,0.089061,0.773,2.712707011448245,37073084,Technology
PAM,0.1702550608819544,0.094419,0.867,3.0738772225867663,3522005504,Utilities
PANL,-0.021009241715006843,0.09390599999999999,0.858,3.0400184568413886,363022240,Industrials
PANW,0.29219646869430926,0.107985,1.105,3.948306040993294,110357520384,Technology
PAR,0.2708176309048971,0.16646699999999998,2.131,8.605245877718158,1579566464,Technology
PARA,-0.1602549151581133,0.1476,1.8,6.8250410717182355,7131510272,Communication Services
PARR,0.016442734669028347,0.15877199999999997,1.996,7.8362383417514705,1432224896,Energy
PATK,0.194200303226987,0.141558,1.694,6.323700544765666,2404129024,Consumer Cyclical
PAYC,0.2543818571001768,0.111519,1.167,4.176649759966166,8238835712,Technology
PAYS,0.3430510218710676,0.10764299999999999,1.099,3.9263177703990415,212443392,Technology
PAYX,0.1360568597270826,0.09977699999999999,0.961,3.4220202281356986,42418040832,Industrials
PB,0.01630739753299748,0.09715499999999999,0.915,3.2526883721481847,5778339840,Financial Services
PBA,0.03576688597001376,0.130215,1.495,5.4550515092786895,21619699712,Energy
PBF,0.0623870142970786,0.138594,1.642,6.088131878985779,5347236352,Energy
PBH,0.0716510022464143,0.073614,0.502,1.4500659289668771,3475110400,Healthcare
PBHC,0.04939596573961014,0.056798999999999995,0.207,-1.8976809832142962,79239904,Financial Services
PBI,-0.1260436674787272,0.16002599999999997,2.018,7.957270106462413,878276288,Industrials
PBPB,-0.06684776634228584,0.11077799999999999,1.154,4.128570925762352,233658944,Consumer Cyclical
PBR,0.02293157446562244,0.10239899999999999,1.007,3.590255454452678,93430792192,Energy
PBT,0.02397526324056476,0.07908599999999999,0.598,1.9581658255520429,522484640,Energy
PBYI,-0.2531711371106883,0.10342499999999999,1.025,3.655953504657957,155811328,Healthcare
PCAR,0.13642303918275767,0.09818099999999999,0.933,3.3191318746616307,54495354880,Industrials
PCF,0.02784543401412698,0.097326,0.918,3.263781598112572,120785144,Financial Services
PCG,-0.08485636596540691,0.11294399999999999,1.192,4.269473365337025,45708451840,Utilities
PCH,0.031039715419193703,0.112146,1.178,4.217430276283885,3119106560,Real Estate
PCK,-0.006044607566923599,0.07595099999999999,0.543,1.6794280021773969,188357520,Financial Services
PCM,0.026880468200686236,0.092139,0.827,2.9223776826284262,90208624,Financial Services
PCN,0.04465526961614108,0.100404,0.972,3.462320235525567,718164480,Financial Services
PCQ,-0.000585382525370437,0.06956699999999999,0.431,0.9901889103891822,179370448,Financial Services
PCRX,-0.10868928721165938,0.09476099999999998,0.873,3.096384464754133,1299101696,Healthcare
PCSA,-0.4955838074106632,0.074355,0.515,1.5251502366706762,5973240,Healthcare
PCTY,0.20046549821924176,0.09607199999999999,0.896,3.1822268757512107,7460782592,Technology
PCYO,0.04579230428062386,0.09892199999999998,0.946,3.366963366175101,226915552,Utilities
PDCO,-0.027975441551303826,0.10524899999999998,1.057,3.7727436471091718,2086055296,Healthcare
PDEX,0.24396515919058048,0.06836999999999999,0.41,0.8335667615682183,64620800,Healthcare
PDFS,0.05497880971926916,0.130956,1.508,5.509233084640254,1387141632,Technology
PDM,-0.05901241627644915,0.111747,1.171,4.19146823303891,870953728,Real Estate
PDS,-0.12703837727629963,0.20648099999999997,2.833,13.867455978970883,1021598400,Energy
PDT,0.04782611496455247,0.09812399999999999,0.932,3.3154474908972564,568089088,Financial Services
PEB,-0.07173788268456482,0.148569,1.817,6.908249465315846,1628009088,Real Estate
PEBK,0.08959200486245011,0.080568,0.624,2.080953858925043,153492784,Financial Services
PEBO,0.03870702027421169,0.087921,0.753,2.633115954765884,1043517696,Financial Services
PED,-0.2747407177561394,0.07578,0.54,1.6633464329126608,81313320,Energy
PEG,0.09268266605103626,0.079371,0.603,1.9821740307317255,36419612672,Utilities
PEGA,0.1126163099618156,0.104964,1.052,3.7544891479958338,5076362752,Technology
PEGY,-0.4768353528329765,0.36619499999999994,5.635,90.46131479569425,8249553,Technology
PENN,0.056058497664965845,0.16224899999999998,2.057,8.175845864153265,2879704832,Consumer Cyclical
PEO,0.01300675130332607,0.109581,1.133,4.051146044056439,597929920,Financial Services
PEP,0.08768123998454458,0.075267,0.531,1.6144781383886009,228572577792,Consumer Defensive
PERI,-0.11991507770037868,0.12502799999999997,1.404,5.084494424715234,409349024,Communication Services
PESI,0.08705376742947735,0.071049,0.457,1.1697068333392948,157884000,Industrials
PETS,-0.08386503319174743,0.08444399999999999,0.692,2.3817829359448663,86136000,Healthcare
PFBC,0.1372743910509462,0.10080299999999999,0.979,3.4879382866508832,989184832,Financial Services
PFC,0.04393103225049444,0.11676299999999999,1.259,4.521077210246813,711606336,Financial Services
PFD,0.020323105799959773,0.09481799999999999,0.874,3.1001308138174832,134181136,Financial Services
PFE,0.028872616576007815,0.081537,0.641,2.1586845427254584,157531209728,Healthcare
PFG,0.07427071562217025,0.115338,1.234,4.426662622682094,18624151552,Financial Services
PFIE,-0.12002199660467416,0.07338599999999999,0.498,1.426478009982724,66883700,Energy
PFIS,0.00454763067765751,0.073215,0.495,1.4086306224422314,307696512,Financial Services
PFL,0.0341284384280256,0.091968,0.824,2.91090003976628,322205280,Financial Services
PFLT,0.04828310749391895,0.13819499999999998,1.635,6.056911224754639,761367616,Financial Services
PFMT,-0.11430123000078163,0.047679,0.047,-18.580562706649186,218547648,Industrials
PFN,0.0345174608509653,0.089916,0.788,2.771656184098895,620270272,Financial Services
PFO,0.023944651555604546,0.09396299999999999,0.859,3.0437865654059877,110241640,Financial Services
PFS,0.006826279602218932,0.10296899999999999,1.017,3.626758247983072,1775737088,Financial Services
PFSI,0.20432044549256623,0.141615,1.695,6.328295104232457,4719006720,Financial Services
PFX,-0.1538481629934667,0.09892199999999998,0.946,3.366963366175101,95533240,Financial Services
PG,0.10230895282560737,0.06859799999999999,0.414,0.864288460157838,393246507008,Consumer Defensive
PGC,0.018554636460120122,0.10080299999999999,0.979,3.4879382866508832,385171232,Financial Services
PGEN,-0.24390688458674636,0.15216,1.88,7.223793043487418,381154208,Healthcare
PGP,-0.045217077981361764,0.111291,1.163,4.161843268402182,85565968,Financial Services
PGR,0.26554346924927463,0.065007,0.351,0.32021159479356626,123780505600,Financial Services
PH,0.16535636342260074,0.127935,1.455,5.290345097185979,64812941312,Industrials
PHD,0.027506159542149966,0.079485,0.605,1.9917226339459575,121026520,Financial Services
PHG,6.894470235607741e-05,0.084102,0.686,2.3562310033024993,24068939776,Healthcare
PHI,-0.05665867921506862,0.06227099999999999,0.303,-0.21228558606776143,5310937600,Communication Services
PHIO,-0.7153529322750296,0.12514199999999998,1.406,5.092483830944425,3164140,Healthcare
PHK,-0.01563493303775121,0.093279,0.847,2.99846450274274,752659200,Financial Services
PHM,0.19862019767466688,0.13602899999999998,1.597,5.889382760318761,23085035520,Consumer Cyclical
